Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB19048,Mid-Level Cloud Architect,Cloud Solutions Architect,Mid-Level,Logistics,AWS/CloudFormation,API Gateway | GCP | Landing Zones | ARM Templates | Event-Driven Architecture | AWS Control Tower | CloudFormation | Cloud Migration | FinOps,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,5,B.Sc. Cognitive Science,None,0,12,104500,Part-Time,On-Site,GitLab,Mid-size (201–1000),Melbourne,Australia,2024-01-20,"At GitLab (Mid-size (201–1000)), our Logistics team is growing fast. We need a Mid-Level Cloud Architect who thrives with API Gateway, GCP, and Landing Zones. You'll design multi-region, highly available architectures in a collaborative, fast-paced environment. 5+ years exp · B.Sc. Cognitive Science · Part-Time · On-Site."
JOB19049,Conversational AI Engineer (spaCy/PyTorch),AI/NLP Engineer,Lead,HealthTech,spaCy/PyTorch,LLM Fine-Tuning | Transformer Architectures | Model Evaluation | Speech-to-Text | RAG Pipelines | Semantic Search | Named Entity Recognition | Embeddings,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,11,B.Sc. Computer Science,None,0,9,222000,Internship,Remote,Uber,Large (1001–5000),Delhi,India,2024-10-16,"Shape the future of HealthTech at Uber. As a Conversational AI Engineer (spaCy/PyTorch) you will develop NLP models for search, classification, and extraction with hands-on mastery of LLM Fine-Tuning and Transformer Architectures. We value deep knowledge of Model Evaluation and a pragmatic, ownership-driven mindset. 11 years' experience required. B.Sc. Computer Science preferred. Internship | Remote."
JOB19050,Senior Full Stack Web Engineer,Full Stack Developer,Senior,HealthTech,Ruby on Rails/Vue.js,PostgreSQL | CI/CD | REST APIs | Serverless | WebSockets | Next.js,JavaScript/TypeScript | React or Vue | Node.js | SQL/NoSQL | REST APIs,9,Bootcamp + Self-Taught,MongoDB Certified Developer | AWS Certified Developer – Associate,2,7,168500,Full-Time,On-Site,Snowflake,Large (1001–5000),Dublin,Ireland,2024-01-22,"Snowflake (Large (1001–5000)) is hiring a Senior Full Stack Web Engineer to join our HealthTech engineering team. You will own features end-to-end from database to UI using PostgreSQL, CI/CD, and REST APIs. We expect 9+ years of experience and a degree in Bootcamp + Self-Taught. Full-Time · On-Site."
JOB19051,"Sr. Release Engineer, FinTech",DevOps Engineer,Senior,FinTech,Kubernetes/Helm,Service Mesh | Bash | Grafana | Helm | ArgoCD | GitOps | Vault | CI/CD Pipelines | Infrastructure as Code,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),7,B.Sc. Computer Science,None,0,25,152000,Full-Time,Hybrid,Meta,Small (51–200),San Francisco,USA,2025-01-23,"At Meta (Small (51–200)), our FinTech team is growing fast. We need a Sr. Release Engineer, FinTech who thrives with Service Mesh, Bash, and Grafana. You'll manage infrastructure as code across environments in a collaborative, fast-paced environment. 7+ years exp · B.Sc. Computer Science · Full-Time · Hybrid."
JOB19052,Network Engineer (Juniper/MPLS),Network Engineer,Junior,Entertainment,Juniper/MPLS,MPLS | BGP | QoS | VLANs | OSPF | Network Monitoring | Wireshark | Load Balancers | SD-WAN,TCP/IP | Routing & Switching | Firewalls/VPN | Network Monitoring | Network Security,0,B.Eng. Electronics & Communication,None,0,29,50000,Internship,Hybrid,Databricks,Small (51–200),Munich,Germany,2024-06-12,"We're looking for a Network Engineer (Juniper/MPLS) at Databricks to power our Entertainment platform. Day-to-day, you'll harden network perimeter security and access controls with deep expertise in MPLS and BGP. You bring 0+ years, strong QoS skills, and a B.Eng. Electronics & Communication (or equivalent). Internship | Hybrid | Small (51–200)."
JOB19053,"DeFi Engineer, Automotive Team",Blockchain Developer,Lead,Automotive,Rust/Solana,Web3.js | Hardhat/Truffle | Layer 2 Scaling | Ethers.js | DeFi Protocols | NFT Standards (ERC-721) | Consensus Mechanisms,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),11,Bootcamp + Self-Taught,None,0,16,205500,Full-Time,Remote,Uber,Enterprise (5000+),Manchester,UK,2024-03-28,"At Uber (Enterprise (5000+)), our Automotive team is growing fast. We need a DeFi Engineer, Automotive Team who thrives with Web3.js, Hardhat/Truffle, and Layer 2 Scaling. You'll build decentralised applications on EVM and non-EVM chains in a collaborative, fast-paced environment. 11+ years exp · Bootcamp + Self-Taught · Full-Time · Remote."
JOB19054,Senior Backend Developer – Ruby,Backend Developer,Senior,HealthTech,Ruby/Rails,Temporal | Caching Strategies | Microservices | Kotlin | Rust | Docker,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,9,M.Sc. Computer Science,Oracle Java SE Certified | Redis Certified Developer | HashiCorp Vault Associate,3,0,154000,Full-Time,Remote,Shopify,Large (1001–5000),Mumbai,India,2025-03-21,"Shopify is scaling its HealthTech infrastructure and needs a talented Senior Backend Developer – Ruby. Core stack: Temporal, Caching Strategies, Microservices. You'll ensure backend scalability and security, partner cross-functionally, and set technical standards. 9+ yrs exp. M.Sc. Computer Science. Full-Time · Remote · Large (1001–5000)."
JOB19055,Test Automation Engineer (Appium/Python),QA / Test Automation Engineer,Mid-Level,Real Estate,Appium/Python,Regression Testing | Continuous Testing | Jenkins | JMeter | TestRail | Test Planning | BDD/Cucumber | API Testing,Test Automation Frameworks | API Testing | CI/CD | SQL | Bug Tracking,3,B.Eng. Software Engineering,Postman API Fundamentals Certification | ISTQB Certified Tester,2,15,70000,Contract,Remote,Stripe,Startup (1–50),Bangalore,India,2025-05-18,"Stripe is scaling its Real Estate infrastructure and needs a talented Test Automation Engineer (Appium/Python). Core stack: Regression Testing, Continuous Testing, Jenkins. You'll reduce release risk through rigorous regression testing, partner cross-functionally, and set technical standards. 3+ yrs exp. B.Eng. Software Engineering. Contract · Remote · Startup (1–50)."
JOB19056,"Junior Quality Engineer, HealthTech",QA / Test Automation Engineer,Junior,HealthTech,Playwright/JavaScript,Jenkins | Load Testing | Defect Tracking | BDD/Cucumber | TestRail | Continuous Testing | JMeter | Mock Servers,Test Automation Frameworks | API Testing | CI/CD | SQL | Bug Tracking,0,Bootcamp + Self-Taught,Postman API Fundamentals Certification,1,21,62500,Part-Time,Hybrid,Stripe,Enterprise (5000+),Berlin,Germany,2025-04-14,"Shape the future of HealthTech at Stripe. As a Junior Quality Engineer, HealthTech you will integrate automated tests into CI/CD pipelines with hands-on mastery of Jenkins and Load Testing. We value deep knowledge of Defect Tracking and a pragmatic, ownership-driven mindset. 0 years' experience required. Bootcamp + Self-Taught preferred. Part-Time | Hybrid."
JOB19057,Mid-Level Network Infrastructure Engineer – SD-WAN,Network Engineer,Mid-Level,Logistics,SD-WAN/Fortinet,SD-WAN | VPN | Wireshark | Firewalls | OSPF | VLANs | Network Monitoring | QoS,TCP/IP | Routing & Switching | Firewalls/VPN | Network Monitoring | Network Security,5,Bootcamp + Self-Taught,Fortinet NSE 4,1,11,103000,Full-Time,On-Site,Shopify,Startup (1–50),Mumbai,India,2024-03-24,"At Shopify (Startup (1–50)), our Logistics team is growing fast. We need a Mid-Level Network Infrastructure Engineer – SD-WAN who thrives with SD-WAN, VPN, and Wireshark. You'll automate network configuration and monitoring in a collaborative, fast-paced environment. 5+ years exp · Bootcamp + Self-Taught · Full-Time · On-Site."
JOB19058,"Mid-Level Deep Learning Engineer, FinTech",Machine Learning Engineer,Mid-Level,FinTech,GenAI/HuggingFace,BentoML | Feature Stores | LangChain | Airflow | Ray | RLHF | ONNX | Dask | Vector DBs,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,4,B.Sc. Software Engineering,None,0,20,93000,Full-Time,Hybrid,HashiCorp,Large (1001–5000),Stockholm,Sweden,2024-05-27,"At HashiCorp (Large (1001–5000)), our FinTech team is growing fast. We need a Mid-Level Deep Learning Engineer, FinTech who thrives with BentoML, Feature Stores, and LangChain. You'll build training pipelines for large-scale models in a collaborative, fast-paced environment. 4+ years exp · B.Sc. Software Engineering · Full-Time · Hybrid."
JOB19059,Product Designer (Figma/Design Systems),UI/UX Designer,Principal / Staff,Automotive,Figma/Design Systems,Accessibility (WCAG) | Design Tokens | Journey Mapping | Prototyping | Visual Design | Information Architecture | A/B Testing | Usability Testing,Figma | User Research | Wireframing/Prototyping | Design Systems | Usability Testing,13,B.A. Visual Communication,None,0,16,186500,Full-Time,Remote,Airbnb,Small (51–200),Sydney,Australia,2025-02-05,"Airbnb (Small (51–200)) is hiring a Product Designer (Figma/Design Systems) to join our Automotive engineering team. You will partner with product and engineering on end-to-end UX using Accessibility (WCAG), Design Tokens, and Journey Mapping. We expect 13+ years of experience and a degree in B.A. Visual Communication. Full-Time · Remote."
JOB19060,"Mid-Level Data Engineer, Gaming",Data Engineer,Mid-Level,Gaming,Python/Redshift,dbt | Data Modeling | Delta Lake | Spark | Kafka | Parquet | Snowflake | Data Warehousing | Airflow,Python/SQL | ETL/ELT | Spark | Data Warehousing | Airflow,4,B.Sc. Computer Science,None,0,20,82500,Full-Time,Hybrid,Apple,Small (51–200),San Francisco,USA,2024-08-23,"We're looking for a Mid-Level Data Engineer, Gaming at Apple to power our Gaming platform. Day-to-day, you'll build and maintain scalable data pipelines with deep expertise in dbt and Data Modeling. You bring 4+ years, strong Delta Lake skills, and a B.Sc. Computer Science (or equivalent). Full-Time | Hybrid | Small (51–200)."
JOB19061,Associate Mobile App Engineer – React Native/TypeScript,Mobile App Developer,Junior,Gaming,React Native/TypeScript,Jetpack Compose | Push Notifications | Kotlin Multiplatform | SQLite | In-App Purchases | Room DB,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,1,Bootcamp + Self-Taught,Google Associate Android Developer | Kotlin Developer Certification (JetBrains) | React Native Certification (Udemy/Meta),3,25,66000,Freelance,Hybrid,Canva,Enterprise (5000+),Mumbai,India,2024-01-14,"At Canva (Enterprise (5000+)), our Gaming team is growing fast. We need a Associate Mobile App Engineer – React Native/TypeScript who thrives with Jetpack Compose, Push Notifications, and Kotlin Multiplatform. You'll ship features across iOS and Android from a shared codebase in a collaborative, fast-paced environment. 1+ years exp · Bootcamp + Self-Taught · Freelance · Hybrid."
JOB19062,Senior Platform Engineer – Kubernetes,DevOps Engineer,Senior,Government,Kubernetes/Helm,Chef/Puppet | Infrastructure as Code | Bash | CI/CD Pipelines | GitOps | Grafana | Prometheus | Service Mesh | Vault,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),9,B.Sc. Computer Science,None,0,22,142500,Part-Time,Remote,Coinbase,Large (1001–5000),London,UK,2024-12-19,"Coinbase is scaling its Government infrastructure and needs a talented Senior Platform Engineer – Kubernetes. Core stack: Chef/Puppet, Infrastructure as Code, Bash. You'll automate build, test, and deployment pipelines, partner cross-functionally, and set technical standards. 9+ yrs exp. B.Sc. Computer Science. Part-Time · Remote · Large (1001–5000)."
JOB19063,"Principal Data Platform Administrator, Real Estate",Database Administrator,Principal / Staff,Real Estate,MongoDB/Atlas,MariaDB | Monitoring | Aurora | Terraform | Database Migration | Query Optimization | CockroachDB | Partitioning,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,15,B.Sc. Software Engineering,Oracle DBA OCP | PostgreSQL Associate Certification | Databricks Certified Associate Developer,3,2,311500,Full-Time,Hybrid,Supabase,Mid-size (201–1000),Cape Town,South Africa,2024-08-23,"Shape the future of Real Estate at Supabase. As a Principal Data Platform Administrator, Real Estate you will optimise query plans and storage efficiency with hands-on mastery of MariaDB and Monitoring. We value deep knowledge of Aurora and a pragmatic, ownership-driven mindset. 15 years' experience required. B.Sc. Software Engineering preferred. Full-Time | Hybrid."
JOB19064,"Backend Developer, Government Team",Backend Developer,Junior,Government,NestJS/TypeScript,Kotlin | Docker | Rust | Go | Message Queues | Microservices | API Versioning | Temporal,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,1,B.Sc. Information Technology,None,0,18,64000,Full-Time,Hybrid,Datadog,Small (51–200),Cape Town,South Africa,2024-10-28,"Shape the future of Government at Datadog. As a Backend Developer, Government Team you will ensure backend scalability and security with hands-on mastery of Kotlin and Docker. We value deep knowledge of Rust and a pragmatic, ownership-driven mindset. 1 years' experience required. B.Sc. Information Technology preferred. Full-Time | Hybrid."
JOB19065,"Staff Flutter Developer, Travel & Hospitality",Mobile App Developer,Lead,Travel & Hospitality,React Native/TypeScript,Kotlin Multiplatform | Jetpack Compose | CoreML | SQLite | Room DB | Push Notifications | In-App Purchases | Crashlytics | Xcode,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,9,B.Sc. Computer Science,Google Associate Android Developer | Kotlin Developer Certification (JetBrains),2,25,177000,Full-Time,Remote,Asana,Startup (1–50),Tel Aviv,Israel,2024-11-21,"We're looking for a Staff Flutter Developer, Travel & Hospitality at Asana to power our Travel & Hospitality platform. Day-to-day, you'll optimise app performance and battery usage with deep expertise in Kotlin Multiplatform and Jetpack Compose. You bring 9+ years, strong CoreML skills, and a B.Sc. Computer Science (or equivalent). Full-Time | Remote | Startup (1–50)."
JOB19066,Network Engineer – Palo Alto,Network Engineer,Mid-Level,AgriTech,Palo Alto/VPN,Network Monitoring | BGP | VPN | Load Balancers | QoS | Network Automation (Ansible) | MPLS,TCP/IP | Routing & Switching | Firewalls/VPN | Network Monitoring | Network Security,4,B.Eng. Electronics & Communication,CCNA | Fortinet NSE 4 | JNCIA,3,9,107000,Part-Time,Hybrid,Google,Enterprise (5000+),Toronto,Canada,2025-01-24,"At Google (Enterprise (5000+)), our AgriTech team is growing fast. We need a Network Engineer – Palo Alto who thrives with Network Monitoring, BGP, and VPN. You'll design and maintain enterprise routing and switching infrastructure in a collaborative, fast-paced environment. 4+ years exp · B.Eng. Electronics & Communication · Part-Time · Hybrid."
JOB19067,"Mid-Level Platform Engineer, AgriTech",DevOps Engineer,Mid-Level,AgriTech,Kubernetes/Helm,Prometheus | Bash | Grafana | Helm | CI/CD Pipelines | Blue-Green Deployments | Infrastructure as Code | Vault,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),5,B.Sc. Computer Science,None,0,0,106500,Full-Time,Hybrid,Supabase,Startup (1–50),Manchester,UK,2025-01-19,"Shape the future of AgriTech at Supabase. As a Mid-Level Platform Engineer, AgriTech you will manage infrastructure as code across environments with hands-on mastery of Prometheus and Bash. We value deep knowledge of Grafana and a pragmatic, ownership-driven mindset. 5 years' experience required. B.Sc. Computer Science preferred. Full-Time | Hybrid."
JOB19068,Sr. Flutter Developer,Mobile App Developer,Senior,Logistics,Flutter/Dart,SQLite | Xcode | Dart | Push Notifications | Google Play Console | Room DB | CoreML | Kotlin Multiplatform,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,9,B.Eng. Electrical Engineering,Google Associate Android Developer | Kotlin Developer Certification (JetBrains),2,1,158000,Full-Time,Remote,Coinbase,Large (1001–5000),London,UK,2024-05-19,"Coinbase (Large (1001–5000)) is hiring a Sr. Flutter Developer to join our Logistics engineering team. You will ship features across iOS and Android from a shared codebase using SQLite, Xcode, and Dart. We expect 9+ years of experience and a degree in B.Eng. Electrical Engineering. Full-Time · Remote."
JOB19069,LLM Engineer,AI/NLP Engineer,Mid-Level,EdTech,LangChain/OpenAI API,RAG Pipelines | Model Evaluation | Vector Databases | LLM Fine-Tuning | Speech-to-Text | Transformer Architectures | Semantic Search,Python | Transformers/LLMs | NLP Fundamentals | PyTorch | Prompt/RAG Engineering,4,M.Sc. Computational Linguistics,HuggingFace NLP Course | OpenAI API Certification | Deep Learning Specialization (Coursera),3,12,128000,Freelance,Remote,Amazon,Enterprise (5000+),Zurich,Switzerland,2025-02-19,"At Amazon (Enterprise (5000+)), our EdTech team is growing fast. We need a LLM Engineer who thrives with RAG Pipelines, Model Evaluation, and Vector Databases. You'll develop NLP models for search, classification, and extraction in a collaborative, fast-paced environment. 4+ years exp · M.Sc. Computational Linguistics · Freelance · Remote."
JOB19070,"ETL Engineer, Real Estate Team",Data Engineer,Mid-Level,Real Estate,Spark/Databricks,Delta Lake | Kafka | Parquet | Data Modeling | Snowflake | Data Warehousing | ETL Pipelines | Spark,Python/SQL | ETL/ELT | Spark | Data Warehousing | Airflow,5,B.Eng. Software Engineering,Snowflake SnowPro Core,1,25,123000,Contract,Hybrid,Meta,Mid-size (201–1000),Stockholm,Sweden,2025-05-22,"Meta (Mid-size (201–1000)) is hiring a ETL Engineer, Real Estate Team to join our Real Estate engineering team. You will optimise batch and streaming data workflows using Delta Lake, Kafka, and Parquet. We expect 5+ years of experience and a degree in B.Eng. Software Engineering. Contract · Hybrid."
JOB19071,"Platform Engineer, Real Estate Team",DevOps Engineer,Senior,Real Estate,Kubernetes/Helm,Service Mesh | Grafana | Chef/Puppet | ArgoCD | Bash | Blue-Green Deployments | Vault,Linux | CI/CD | Docker/Kubernetes | Terraform | Cloud Platforms (AWS/GCP/Azure),7,B.Sc. Computer Science,AWS Certified DevOps Engineer | Docker Certified Associate,2,9,128000,Full-Time,Hybrid,Apple,Large (1001–5000),Dublin,Ireland,2025-01-26,"At Apple (Large (1001–5000)), our Real Estate team is growing fast. We need a Platform Engineer, Real Estate Team who thrives with Service Mesh, Grafana, and Chef/Puppet. You'll manage infrastructure as code across environments in a collaborative, fast-paced environment. 7+ years exp · B.Sc. Computer Science · Full-Time · Hybrid."
JOB19072,"Staff Smart Contract Engineer, Media & Streaming",Blockchain Developer,Principal / Staff,Media & Streaming,Rust/Solana,Hardhat/Truffle | Web3.js | Layer 2 Scaling | IPFS | DeFi Protocols | Solidity | NFT Standards (ERC-721) | Security Audits | Ethers.js,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),14,B.Eng. Software Engineering,Chainlink Certified Developer,1,3,241500,Full-Time,On-Site,GitLab,Small (51–200),Singapore,Singapore,2024-07-10,"At GitLab (Small (51–200)), our Media & Streaming team is growing fast. We need a Staff Smart Contract Engineer, Media & Streaming who thrives with Hardhat/Truffle, Web3.js, and Layer 2 Scaling. You'll optimise gas costs and contract performance in a collaborative, fast-paced environment. 14+ years exp · B.Eng. Software Engineering · Full-Time · On-Site."
JOB19073,Sr. IoT Firmware Engineer – C,Embedded Systems Engineer,Senior,Government,C/RTOS,Bare-Metal Programming | JTAG Debugging | Bootloaders | CAN Bus | RTOS | Signal Processing,C/C++ | RTOS | Microcontrollers | Hardware Interfaces (SPI/I2C/UART) | Debugging Tools (JTAG),8,B.Eng. Electrical Engineering,CompTIA A+,1,20,142500,Full-Time,Hybrid,Stripe,Mid-size (201–1000),Dublin,Ireland,2024-02-11,"Shape the future of Government at Stripe. As a Sr. IoT Firmware Engineer – C you will develop and optimise firmware for resource-constrained devices with hands-on mastery of Bare-Metal Programming and JTAG Debugging. We value deep knowledge of Bootloaders and a pragmatic, ownership-driven mindset. 8 years' experience required. B.Eng. Electrical Engineering preferred. Full-Time | Hybrid."
JOB19074,Senior Smart Contract Engineer,Blockchain Developer,Senior,Media & Streaming,Solidity/Ethereum,Web3.js | Smart Contracts | IPFS | Layer 2 Scaling | Security Audits | Consensus Mechanisms | Hardhat/Truffle | Solidity | DeFi Protocols,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),8,B.Eng. Software Engineering,Solidity Developer Certification,1,2,133500,Full-Time,Remote,MongoDB,Large (1001–5000),Austin,USA,2024-09-28,"MongoDB is scaling its Media & Streaming infrastructure and needs a talented Senior Smart Contract Engineer. Core stack: Web3.js, Smart Contracts, IPFS. You'll optimise gas costs and contract performance, partner cross-functionally, and set technical standards. 8+ yrs exp. B.Eng. Software Engineering. Full-Time · Remote · Large (1001–5000)."
JOB19075,API Engineer (NestJS/TypeScript),Backend Developer,Senior,Logistics,NestJS/TypeScript,Message Queues | Docker | API Versioning | Temporal | Rust | GraphQL | REST APIs | Microservices,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,8,B.Eng. Electronics & Communication,AWS Certified Developer – Associate,1,15,131000,Full-Time,On-Site,Stripe,Small (51–200),Delhi,India,2024-03-08,"Stripe (Small (51–200)) is hiring a API Engineer (NestJS/TypeScript) to join our Logistics engineering team. You will build resilient microservices and event-driven systems using Message Queues, Docker, and API Versioning. We expect 8+ years of experience and a degree in B.Eng. Electronics & Communication. Full-Time · On-Site."
JOB19076,Senior Frontend Developer – React,Frontend Developer,Senior,HealthTech,React/Storybook,Svelte | Progressive Web Apps | Styled-Components | Vue.js | CSS3 | Webpack,React | TypeScript | HTML/CSS | Web Performance | Accessibility,6,M.Sc. Human-Computer Interaction,WCAG Accessibility Specialist | AWS Certified Developer – Associate | Google Lighthouse Performance Certification,3,26,164000,Contract,On-Site,Airbnb,Large (1001–5000),Boston,USA,2025-03-07,"At Airbnb (Large (1001–5000)), our HealthTech team is growing fast. We need a Senior Frontend Developer – React who thrives with Svelte, Progressive Web Apps, and Styled-Components. You'll translate design systems into pixel-perfect components in a collaborative, fast-paced environment. 6+ years exp · M.Sc. Human-Computer Interaction · Contract · On-Site."
JOB19077,ETL Engineer (Spark/Databricks),Data Engineer,Lead,Retail,Spark/Databricks,Spark | Airflow | ETL Pipelines | Parquet | Data Warehousing | Kafka | Data Modeling | Snowflake | BigQuery,Python/SQL | ETL/ELT | Spark | Data Warehousing | Airflow,11,B.Sc. Computer Science,None,0,26,219000,Full-Time,On-Site,Airbnb,Enterprise (5000+),Tel Aviv,Israel,2024-08-26,"Airbnb (Enterprise (5000+)) is hiring a ETL Engineer (Spark/Databricks) to join our Retail engineering team. You will design data models for analytics and reporting using Spark, Airflow, and ETL Pipelines. We expect 11+ years of experience and a degree in B.Sc. Computer Science. Full-Time · On-Site."
JOB19078,"Staff Analytics Engineer, FinTech",Data Engineer,Lead,FinTech,Spark/Databricks,ETL Pipelines | Snowflake | dbt | BigQuery | Delta Lake | Parquet | Kafka | Airflow | Data Modeling,Python/SQL | ETL/ELT | Spark | Data Warehousing | Airflow,9,M.Sc. Information Systems,Databricks Certified Data Engineer Associate | Snowflake SnowPro Core,2,4,193000,Full-Time,Hybrid,Vercel,Enterprise (5000+),Stockholm,Sweden,2024-07-16,"Shape the future of FinTech at Vercel. As a Staff Analytics Engineer, FinTech you will ensure data quality, lineage, and governance with hands-on mastery of ETL Pipelines and Snowflake. We value deep knowledge of dbt and a pragmatic, ownership-driven mindset. 9 years' experience required. M.Sc. Information Systems preferred. Full-Time | Hybrid."
JOB19079,"IT Business Analyst, HR Tech Team",Business/Systems Analyst,Mid-Level,HR Tech,Jira/Confluence,Stakeholder Management | Process Mapping | KPI Reporting | SQL | User Stories | Requirements Gathering | Business Process Modeling | Agile/Scrum | Change Management,Requirements Analysis | SQL | Stakeholder Management | Process Mapping | Documentation,5,MBA (IT / Analytics),PMI-PBA | Google Professional Data Analytics Certificate,2,17,86000,Full-Time,Hybrid,ServiceNow,Small (51–200),Mumbai,India,2025-02-15,"ServiceNow is scaling its HR Tech infrastructure and needs a talented IT Business Analyst, HR Tech Team. Core stack: Stakeholder Management, Process Mapping, KPI Reporting. You'll facilitate stakeholder workshops and requirement sign-off, partner cross-functionally, and set technical standards. 5+ yrs exp. MBA (IT / Analytics). Full-Time · Hybrid · Small (51–200)."
JOB19080,Lead QA Automation Engineer – Cypress/TypeScript,QA / Test Automation Engineer,Lead,EdTech,Cypress/TypeScript,BDD/Cucumber | Test Planning | API Testing | Postman | Load Testing | Regression Testing | Continuous Testing,Test Automation Frameworks | API Testing | CI/CD | SQL | Bug Tracking,12,Associate Degree in Computer Science,Postman API Fundamentals Certification,1,8,143500,Part-Time,On-Site,Shopify,Startup (1–50),New York,USA,2025-04-02,"Shape the future of EdTech at Shopify. As a Lead QA Automation Engineer – Cypress/TypeScript you will integrate automated tests into CI/CD pipelines with hands-on mastery of BDD/Cucumber and Test Planning. We value deep knowledge of API Testing and a pragmatic, ownership-driven mindset. 12 years' experience required. Associate Degree in Computer Science preferred. Part-Time | On-Site."
JOB19081,Associate Cloud Infrastructure Architect – GCP/Terraform,Cloud Solutions Architect,Junior,Media & Streaming,GCP/Terraform,API Gateway | GCP | Event-Driven Architecture | PrivateLink | Well-Architected Framework | Snowflake,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,0,B.Sc. Computer Science,Microsoft Certified: Azure Solutions Architect Expert | HashiCorp Vault Associate | Google Professional Cloud Architect | AWS Certified Solutions Architect – Professional,4,6,73500,Contract,Hybrid,Netflix,Small (51–200),Lisbon,Portugal,2025-04-07,"We're looking for a Associate Cloud Infrastructure Architect – GCP/Terraform at Netflix to power our Media & Streaming platform. Day-to-day, you'll lead cloud migration and cost-optimisation programs with deep expertise in API Gateway and GCP. You bring 0+ years, strong Event-Driven Architecture skills, and a B.Sc. Computer Science (or equivalent). Contract | Hybrid | Small (51–200)."
JOB19082,Data Scientist (R/Tidyverse),Data Scientist,Senior,Real Estate,R/Tidyverse,Tableau | Spark | CatBoost | Plotly | Power BI | Looker | XGBoost,Python | SQL | Machine Learning | Statistics | Feature Engineering,8,M.Sc. Artificial Intelligence,TensorFlow Developer Certificate,1,17,150000,Full-Time,Hybrid,Uber,Mid-size (201–1000),Lisbon,Portugal,2024-06-22,"Shape the future of Real Estate at Uber. As a Data Scientist (R/Tidyverse) you will build and validate predictive models with hands-on mastery of Tableau and Spark. We value deep knowledge of CatBoost and a pragmatic, ownership-driven mindset. 8 years' experience required. M.Sc. Artificial Intelligence preferred. Full-Time | Hybrid."
JOB19083,"Web3 Developer, Automotive Team",Blockchain Developer,Mid-Level,Automotive,Rust/Solana,NFT Standards (ERC-721) | DeFi Protocols | Security Audits | Gas Optimization | Consensus Mechanisms | IPFS,Solidity | Smart Contract Security | Web3.js/Ethers.js | Consensus Mechanisms | Testing (Hardhat/Truffle),3,M.Sc. Cryptography,None,0,23,112500,Contract,Remote,Cloudflare,Mid-size (201–1000),Austin,USA,2024-04-17,"We're looking for a Web3 Developer, Automotive Team at Cloudflare to power our Automotive platform. Day-to-day, you'll integrate wallets and on-chain data into dApps with deep expertise in NFT Standards (ERC-721) and DeFi Protocols. You bring 3+ years, strong Security Audits skills, and a M.Sc. Cryptography (or equivalent). Contract | Remote | Mid-size (201–1000)."
JOB19084,Entry-Level MERN Stack Developer – Django/React,Full Stack Developer,Junior,Real Estate,Django/React,TypeScript | REST APIs | WebSockets | Prisma | Redis | CI/CD | Docker,JavaScript/TypeScript | React or Vue | Node.js | SQL/NoSQL | REST APIs,2,Bootcamp + Self-Taught,None,0,22,64000,Freelance,Remote,Palantir,Small (51–200),Austin,USA,2025-04-12,"We're looking for a Entry-Level MERN Stack Developer – Django/React at Palantir to power our Real Estate platform. Day-to-day, you'll bridge frontend UX with backend architecture with deep expertise in TypeScript and REST APIs. You bring 2+ years, strong WebSockets skills, and a Bootcamp + Self-Taught (or equivalent). Freelance | Remote | Small (51–200)."
