Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB08024,"Senior Data Scientist, Manufacturing Insights",Data Scientist,Senior,Manufacturing,Python/PyTorch,SQL | Python | Kedro | dbt | BigQuery | Bayesian Inference | Databricks | Apache Flink | MLflow,Python | SQL | Machine Learning | Statistics | Feature Engineering,6,B.Sc. Information Technology,Google Professional ML Engineer | Databricks Certified ML Professional | dbt Analytics Engineer Certification,3,14,181500,Full-Time,Remote,Wipro,Enterprise (5000+),Austin,USA,2025-03-23,"Shape the future of Manufacturing at Wipro. As a Senior Data Scientist, Manufacturing Insights you will design and run rigorous A/B experiments at scale with hands-on mastery of SQL and Python. We value deep knowledge of Kedro and a pragmatic, ownership-driven mindset. 6 years' experience required. B.Sc. Information Technology preferred. Full-Time | Remote."
JOB08025,Sr. Incident Response Analyst – MITRE ATT&CK,Cybersecurity Analyst,Senior,PropTech,MITRE ATT&CK,Cortex XSOAR | NIST CSF | Elastic SIEM | MITRE ATT&CK | Threat Hunting | DLP | Qualys | OWASP,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,6,B.Sc. Cognitive Science,None,0,17,160500,Full-Time,Remote,Shopify,Large (1001–5000),Manchester,UK,2024-03-19,"Shape the future of PropTech at Shopify. As a Sr. Incident Response Analyst – MITRE ATT&CK you will develop SIEM detection rules and threat-hunting playbooks with hands-on mastery of Cortex XSOAR and NIST CSF. We value deep knowledge of Elastic SIEM and a pragmatic, ownership-driven mindset. 6 years' experience required. B.Sc. Cognitive Science preferred. Full-Time | Remote."
JOB08026,Staff SOC Analyst (Tier 3),Cybersecurity Analyst,Principal / Staff,Supply Chain,Palo Alto/Fortinet,Red Team/Blue Team | Threat Intelligence | Metasploit | Bash | Forensics | GCP Security Command Center | Zero Trust,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,15,B.Eng. Electronics & Communication,CISM | CompTIA CySA+,2,9,317500,Full-Time,Remote,SAP,Enterprise (5000+),Copenhagen,Denmark,2024-07-21,"At SAP (Enterprise (5000+)), our Supply Chain team is growing fast. We need a Staff SOC Analyst (Tier 3) who thrives with Red Team/Blue Team, Threat Intelligence, and Metasploit. You'll continuously strengthen the organisation's security posture in a collaborative, fast-paced environment. 15+ years exp · B.Eng. Electronics & Communication · Full-Time · Remote."
JOB08027,Staff DevOps Engineer – Pulumi/AWS,DevOps Engineer,Lead,LegalTech,Pulumi/AWS,Datadog | Prometheus | GCP | eBPF | CircleCI | Jenkins | Terraform,Docker | Kubernetes | Terraform | CI/CD | Linux,14,Ph.D. Artificial Intelligence,None,0,14,242500,Contract,On-Site,Wipro,Enterprise (5000+),Hyderabad,India,2024-01-17,"Join Wipro's LegalTech division as a Staff DevOps Engineer – Pulumi/AWS. You'll design and manage cloud infrastructure and CI/CD pipelines leveraging Datadog, Prometheus, and GCP across a high-scale, distributed environment. Required: 14 years' experience, Ph.D. Artificial Intelligence. Contract, On-Site."
JOB08028,Staff Site Reliability Engineer – Linux/Bash,DevOps Engineer,Lead,BioTech,Linux/Bash,PagerDuty | Flux CD | Crossplane | New Relic | Helm | Prometheus | Grafana,Docker | Kubernetes | Terraform | CI/CD | Linux,14,B.Sc. Software Engineering,Red Hat RHCE | Docker Certified Associate | CKAD (Kubernetes App Developer) | Linux Foundation LFCS | HashiCorp Vault Associate,5,15,261000,Part-Time,Hybrid,Supabase,Startup (1–50),Dubai,UAE,2025-01-31,"Shape the future of BioTech at Supabase. As a Staff Site Reliability Engineer – Linux/Bash you will automate provisioning, patching, and configuration management with hands-on mastery of PagerDuty and Flux CD. We value deep knowledge of Crossplane and a pragmatic, ownership-driven mindset. 14 years' experience required. B.Sc. Software Engineering preferred. Part-Time | Hybrid."
JOB08029,Sr. Applied Scientist (AgriTech),Data Scientist,Senior,AgriTech,Python/PyTorch,BigQuery | Kedro | SQL | Hypothesis Testing | Probability | Statistics | Time-Series Analysis | NLP | XGBoost,Python | SQL | Machine Learning | Statistics | Feature Engineering,8,Ph.D. Computer Science,dbt Analytics Engineer Certification | Coursera ML Specialization (Andrew Ng),2,6,188000,Full-Time,Remote,Snowflake,Large (1001–5000),Barcelona,Spain,2024-08-07,"Snowflake is scaling its AgriTech infrastructure and needs a talented Sr. Applied Scientist (AgriTech). Core stack: BigQuery, Kedro, SQL. You'll communicate insights to executive stakeholders, partner cross-functionally, and set technical standards. 8+ yrs exp. Ph.D. Computer Science. Full-Time · Remote · Large (1001–5000)."
JOB08030,"Principal Software Engineer, HR Tech Platform",Software Engineer,Lead,HR Tech,C#/.NET,DDD | MongoDB | Linux | OAuth2 | TypeScript | CQRS | GCP | CI/CD | Rate Limiting | Kafka,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,14,M.Sc. Machine Learning,CKA | OpenJS Node.js Application Developer,2,21,246000,Full-Time,Hybrid,Atlassian,Large (1001–5000),Denver,USA,2024-07-16,"At Atlassian (Large (1001–5000)), our HR Tech team is growing fast. We need a Principal Software Engineer, HR Tech Platform who thrives with DDD, MongoDB, and Linux. You'll evolve the system architecture in a collaborative, fast-paced environment. 14+ years exp · M.Sc. Machine Learning · Full-Time · Hybrid."
JOB08031,Security Operations Engineer – Microsoft Sentinel,Cybersecurity Analyst,Mid-Level,Gaming,Microsoft Sentinel,Burp Suite | Azure Defender | OSINT | Threat Intelligence | PAM | CrowdStrike | Python | IAM,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,5,Ph.D. Artificial Intelligence,Microsoft SC-200 | GIAC GSEC | Splunk Core Certified User,3,7,103000,Full-Time,Remote,Vercel,Small (51–200),Munich,Germany,2024-02-06,"Vercel is scaling its Gaming infrastructure and needs a talented Security Operations Engineer – Microsoft Sentinel. Core stack: Burp Suite, Azure Defender, OSINT. You'll investigate and contain security incidents, partner cross-functionally, and set technical standards. 5+ yrs exp. Ph.D. Artificial Intelligence. Full-Time · Remote · Small (51–200)."
JOB08032,Distinguished Platform Engineer (GCP/Helm),DevOps Engineer,Principal / Staff,Gaming,GCP/Helm,Azure | PagerDuty | Go | Terraform | AWS | EKS / AKS / GKE | Consul | Pulumi,Docker | Kubernetes | Terraform | CI/CD | Linux,17,M.Sc. Data Science,Docker Certified Associate | CKAD (Kubernetes App Developer),2,22,312000,Full-Time,On-Site,Atlassian,Large (1001–5000),Los Angeles,USA,2025-02-17,"Atlassian (Large (1001–5000)) is hiring a Distinguished Platform Engineer (GCP/Helm) to join our Gaming engineering team. You will automate provisioning, patching, and configuration management using Azure, PagerDuty, and Go. We expect 17+ years of experience and a degree in M.Sc. Data Science. Full-Time · On-Site."
JOB08033,Staff Software Engineer – Node.js/PostgreSQL,Software Engineer,Mid-Level,Insurance,Node.js/PostgreSQL,Spring Boot | GraphQL | Rate Limiting | RabbitMQ | Docker | TypeScript | Elasticsearch | OpenAPI | React,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,5,B.Sc. Information Technology,None,0,5,121500,Full-Time,Hybrid,Hugging Face,Small (51–200),Atlanta,USA,2024-09-03,"At Hugging Face (Small (51–200)), our Insurance team is growing fast. We need a Staff Software Engineer – Node.js/PostgreSQL who thrives with Spring Boot, GraphQL, and Rate Limiting. You'll optimise full-stack performance in a collaborative, fast-paced environment. 5+ years exp · B.Sc. Information Technology · Full-Time · Hybrid."
JOB08034,Cybersecurity Analyst – Zero Trust/IAM,Cybersecurity Analyst,Mid-Level,HealthTech,Zero Trust/IAM,Red Team/Blue Team | Qualys | Python | Forensics | Metasploit | Incident Response | Carbon Black | IAM | IDS/IPS,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,3,M.Sc. Data Science,Microsoft SC-200 | CEH (Certified Ethical Hacker),2,6,98500,Full-Time,On-Site,Razorpay,Mid-size (201–1000),Sydney,Australia,2025-03-10,"Join Razorpay's HealthTech division as a Cybersecurity Analyst – Zero Trust/IAM. You'll monitor, detect, and respond to security incidents 24/7 leveraging Red Team/Blue Team, Qualys, and Python across a high-scale, distributed environment. Required: 3 years' experience, M.Sc. Data Science. Full-Time, On-Site."
JOB08035,Senior Python Backend Engineer – Python/Kafka,Backend Developer,Senior,Manufacturing,Python/Kafka,Observability | Rate Limiting | Redis | gRPC | Load Testing | Go,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,9,Associate Degree in Computer Science,Google Professional Cloud Developer | CKA | Oracle Java SE Certified,3,7,185500,Full-Time,On-Site,Supabase,Startup (1–50),London,UK,2024-11-24,"We're looking for a Senior Python Backend Engineer – Python/Kafka at Supabase to power our Manufacturing platform. Day-to-day, you'll build reliable, high-throughput APIs with deep expertise in Observability and Rate Limiting. You bring 9+ years, strong Redis skills, and a Associate Degree in Computer Science (or equivalent). Full-Time | On-Site | Startup (1–50)."
JOB08036,Senior AI/ML Engineer (PropTech),Machine Learning Engineer,Senior,PropTech,SageMaker/AWS,Scikit-learn | LangChain | Triton Inference Server | RLHF | Tecton | Pinecone | SQL | Kubernetes | GCP | CI/CD,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,6,M.Sc. Artificial Intelligence,AWS Certified Data Engineer | CKA,2,29,201500,Full-Time,Remote,Cloudflare,Large (1001–5000),Copenhagen,Denmark,2024-06-10,"Shape the future of PropTech at Cloudflare. As a Senior AI/ML Engineer (PropTech) you will optimise model latency, throughput, and cost at scale with hands-on mastery of Scikit-learn and LangChain. We value deep knowledge of Triton Inference Server and a pragmatic, ownership-driven mindset. 6 years' experience required. M.Sc. Artificial Intelligence preferred. Full-Time | Remote."
JOB08037,Principal Applied Data Scientist (R/Statistics),Data Scientist,Lead,LegalTech,R/Statistics,Kedro | Statistics | Tableau | LightGBM | XGBoost | Hypothesis Testing | Feature Engineering | Matplotlib,Python | SQL | Machine Learning | Statistics | Feature Engineering,10,Associate Degree in Computer Science,AWS Certified ML Specialist | Coursera ML Specialization (Andrew Ng),2,34,247000,Full-Time,On-Site,GitLab,Mid-size (201–1000),Hyderabad,India,2025-01-06,"GitLab (Mid-size (201–1000)) is hiring a Principal Applied Data Scientist (R/Statistics) to join our LegalTech engineering team. You will design and run rigorous A/B experiments at scale using Kedro, Statistics, and Tableau. We expect 10+ years of experience and a degree in Associate Degree in Computer Science. Full-Time · On-Site."
JOB08038,Senior DB Reliability Engineer (MongoDB/Atlas),Database Administrator,Senior,CleanTech,MongoDB/Atlas,Aurora | Cassandra | TDE | PostgreSQL | Shell Scripting | YugabyteDB | Database Migration | Terraform | TimescaleDB,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,8,M.Sc. Computer Science,Redis Certified Developer | PostgreSQL Associate Certification | Cassandra Administrator Associate,3,16,164000,Full-Time,Hybrid,Microsoft,Enterprise (5000+),Boston,USA,2024-04-22,"Shape the future of CleanTech at Microsoft. As a Senior DB Reliability Engineer (MongoDB/Atlas) you will manage database security, access control, and schema migrations with hands-on mastery of Aurora and Cassandra. We value deep knowledge of TDE and a pragmatic, ownership-driven mindset. 8 years' experience required. M.Sc. Computer Science preferred. Full-Time | Hybrid."
JOB08039,Staff Multi-Cloud Architect (AWS/CloudFormation),Cloud Solutions Architect,Lead,Real Estate,AWS/CloudFormation,Cloud Security | Event-Driven Architecture | Cost Optimization | Databricks | Istio | Multi-Cloud | Snowflake | SLO/SLA Design | Azure Landing Zone,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,13,MBA (IT / Analytics),HashiCorp Terraform Associate | AWS Certified Solutions Architect – Professional,2,23,262000,Full-Time,Remote,Supabase,Startup (1–50),Sydney,Australia,2025-02-10,"Supabase is scaling its Real Estate infrastructure and needs a talented Staff Multi-Cloud Architect (AWS/CloudFormation). Core stack: Cloud Security, Event-Driven Architecture, Cost Optimization. You'll drive cloud-native modernisation initiatives, partner cross-functionally, and set technical standards. 13+ yrs exp. MBA (IT / Analytics). Full-Time · Remote · Startup (1–50)."
JOB08040,Senior Incident Response Analyst – CrowdStrike/EDR,Cybersecurity Analyst,Senior,Travel & Hospitality,CrowdStrike/EDR,DLP | Qualys | Bash | Forensics | IDS/IPS | AWS Security | Vulnerability Assessment,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,6,B.Eng. Electrical Engineering,None,0,7,163500,Full-Time,Remote,Adobe,Enterprise (5000+),Vienna,Austria,2024-12-15,"Adobe is scaling its Travel & Hospitality infrastructure and needs a talented Senior Incident Response Analyst – CrowdStrike/EDR. Core stack: DLP, Qualys, Bash. You'll protect critical systems and data, partner cross-functionally, and set technical standards. 6+ yrs exp. B.Eng. Electrical Engineering. Full-Time · Remote · Enterprise (5000+)."
JOB08041,Principal API Engineer – Rust/Actix,Backend Developer,Lead,Supply Chain,Rust/Actix,Express.js | Go | Spring Boot | NATS | Load Testing | NestJS | Microservices | REST APIs,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,11,M.Sc. Machine Learning,Certified Kubernetes Application Developer (CKAD) | HashiCorp Vault Associate | Oracle Java SE Certified,3,23,232000,Contract,Hybrid,Oracle,Enterprise (5000+),London,UK,2024-07-11,"Oracle is scaling its Supply Chain infrastructure and needs a talented Principal API Engineer – Rust/Actix. Core stack: Express.js, Go, Spring Boot. You'll ensure backend scalability and security, partner cross-functionally, and set technical standards. 11+ yrs exp. M.Sc. Machine Learning. Contract · Hybrid · Enterprise (5000+)."
JOB08042,Lead Security Analyst – CrowdStrike/EDR,Cybersecurity Analyst,Senior,Media & Advertising,CrowdStrike/EDR,Elastic SIEM | Threat Hunting | SOAR | DLP | Tenable Nessus | ISO 27001 | AWS Security | Microsoft Sentinel | SIEM | Incident Response,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,8,B.Eng. Electrical Engineering,GIAC GSEC,1,22,171500,Full-Time,On-Site,Oracle,Enterprise (5000+),Singapore,Singapore,2024-08-21,"Join Oracle's Media & Advertising division as a Lead Security Analyst – CrowdStrike/EDR. You'll conduct vulnerability assessments and adversarial simulations leveraging Elastic SIEM, Threat Hunting, and SOAR across a high-scale, distributed environment. Required: 8 years' experience, B.Eng. Electrical Engineering. Full-Time, On-Site."
JOB08043,Staff Mobile Engineer – Kotlin/Compose,Mobile App Developer,Lead,Media & Advertising,Kotlin/Compose,SwiftUI | Amplitude | Fastlane | ARCore | Android Studio | GraphQL | Dart | Sentry,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,10,B.Sc. Mathematics,Kotlin Developer Certification (JetBrains) | Google Associate Android Developer | Firebase Associate,3,28,245000,Full-Time,Remote,MongoDB,Large (1001–5000),Manchester,UK,2024-06-23,"Shape the future of Media & Advertising at MongoDB. As a Staff Mobile Engineer – Kotlin/Compose you will profile and resolve performance, memory, and crash issues with hands-on mastery of SwiftUI and Amplitude. We value deep knowledge of Fastlane and a pragmatic, ownership-driven mindset. 10 years' experience required. B.Sc. Mathematics preferred. Full-Time | Remote."
JOB08044,Staff Mobile Engineer – Flutter/Firebase,Mobile App Developer,Mid-Level,Energy,Flutter/Firebase,Clean Architecture | MVVM | MVI | TensorFlow Lite | React Native | ARCore | Firebase | Sentry,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,5,B.Sc. Mathematics,None,0,20,114500,Full-Time,Hybrid,Wipro,Enterprise (5000+),Tokyo,Japan,2024-11-05,"Shape the future of Energy at Wipro. As a Staff Mobile Engineer – Flutter/Firebase you will develop and ship high-quality features on iOS, Android, or Flutter with hands-on mastery of Clean Architecture and MVVM. We value deep knowledge of MVI and a pragmatic, ownership-driven mindset. 5 years' experience required. B.Sc. Mathematics preferred. Full-Time | Hybrid."
JOB08045,Senior SOC Analyst (Tier 2),Cybersecurity Analyst,Senior,BioTech,SOAR/XSOAR,Carbon Black | Red Team/Blue Team | IAM | Vulnerability Assessment | NIST CSF | Microsoft Sentinel | Qualys | Bash | Tenable Nessus | Incident Response,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,8,M.Sc. Data Science,None,0,24,166500,Full-Time,Remote,HubSpot,Large (1001–5000),Pune,India,2024-02-20,"Shape the future of BioTech at HubSpot. As a Senior SOC Analyst (Tier 2) you will monitor, detect, and respond to security incidents 24/7 with hands-on mastery of Carbon Black and Red Team/Blue Team. We value deep knowledge of IAM and a pragmatic, ownership-driven mindset. 8 years' experience required. M.Sc. Data Science preferred. Full-Time | Remote."
JOB08046,Frontend Engineer – Go/gRPC,Software Engineer,Mid-Level,Energy,Go/gRPC,Go | MySQL | Docker | Unit Testing | PostgreSQL | Python | React,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,3,Ph.D. Computer Science,HashiCorp Terraform Associate,1,4,113500,Full-Time,On-Site,Cloudflare,Large (1001–5000),Berlin,Germany,2024-04-30,"At Cloudflare (Large (1001–5000)), our Energy team is growing fast. We need a Frontend Engineer – Go/gRPC who thrives with Go, MySQL, and Docker. You'll design and deliver scalable features in a collaborative, fast-paced environment. 3+ years exp · Ph.D. Computer Science · Full-Time · On-Site."
JOB08047,Principal Cloud Architect – GCP/BigQuery,Cloud Solutions Architect,Mid-Level,Telecommunications,GCP/BigQuery,SLO/SLA Design | GCP | AWS | Pulumi | Cloud Migration | IAM | CloudFront,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,5,Ph.D. Computer Science,TOGAF 9 Certified | Google Cloud Professional Architect | Azure Solutions Architect Expert (AZ-305) | HashiCorp Terraform Associate | FinOps Certified Practitioner,5,16,138500,Full-Time,Remote,GitLab,Mid-size (201–1000),Vancouver,Canada,2024-02-06,"Join GitLab's Telecommunications division as a Principal Cloud Architect – GCP/BigQuery. You'll provide architecture guidance and review for engineering squads leveraging SLO/SLA Design, GCP, and AWS across a high-scale, distributed environment. Required: 5 years' experience, Ph.D. Computer Science. Full-Time, Remote."
JOB08048,Machine Learning Engineer – Feature Store/Feast,Machine Learning Engineer,Mid-Level,Entertainment,Feature Store/Feast,CUDA | CI/CD | Kubernetes | Dask | Git | Spark,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,4,M.Sc. Cybersecurity,Kubeflow Practitioner,1,22,127000,Full-Time,Remote,Nubank,Large (1001–5000),Atlanta,USA,2024-03-08,"Nubank is scaling its Entertainment infrastructure and needs a talented Machine Learning Engineer – Feature Store/Feast. Core stack: CUDA, CI/CD, Kubernetes. You'll ensure model reliability and continuous improvement, partner cross-functionally, and set technical standards. 4+ yrs exp. M.Sc. Cybersecurity. Full-Time · Remote · Large (1001–5000)."
JOB08049,API Engineer – Java/Spring Boot,Backend Developer,Mid-Level,Supply Chain,Java/Spring Boot,gRPC | Kubernetes | NestJS | Domain-Driven Design | Django | REST APIs | RabbitMQ | Ruby | Node.js | Rate Limiting,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,4,B.Sc. Mathematics,AWS Certified Developer – Associate | CKA | Microsoft Azure Developer (AZ-204) | Spring Professional Certification,4,22,121500,Full-Time,Remote,Wipro,Enterprise (5000+),Atlanta,USA,2024-07-11,"We're looking for a API Engineer – Java/Spring Boot at Wipro to power our Supply Chain platform. Day-to-day, you'll build reliable, high-throughput APIs with deep expertise in gRPC and Kubernetes. You bring 4+ years, strong NestJS skills, and a B.Sc. Mathematics (or equivalent). Full-Time | Remote | Enterprise (5000+)."
JOB08050,Lead Security Analyst – IBM QRadar,Cybersecurity Analyst,Principal / Staff,HealthTech,IBM QRadar,Metasploit | CrowdStrike | SOC 2 | Carbon Black | IDS/IPS | Threat Intelligence | GCP Security Command Center | Azure Defender | PAM,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,15,B.Sc. Computer Science,Splunk Core Certified User,1,23,290500,Full-Time,Hybrid,Adobe,Enterprise (5000+),Vancouver,Canada,2024-06-25,"Join Adobe's HealthTech division as a Lead Security Analyst – IBM QRadar. You'll design and implement zero-trust and least-privilege controls leveraging Metasploit, CrowdStrike, and SOC 2 across a high-scale, distributed environment. Required: 15 years' experience, B.Sc. Computer Science. Full-Time, Hybrid."
JOB08051,"Mid-Level Data Scientist, LegalTech Analytics",Data Scientist,Mid-Level,LegalTech,Python/XGBoost,BigQuery | Looker | NLP | PyTorch | A/B Testing | Matplotlib | Spark | Causal Inference,Python | SQL | Machine Learning | Statistics | Feature Engineering,3,M.Sc. Data Science,None,0,7,115000,Freelance,Hybrid,Cloudflare,Large (1001–5000),Sydney,Australia,2024-01-11,"At Cloudflare (Large (1001–5000)), our LegalTech team is growing fast. We need a Mid-Level Data Scientist, LegalTech Analytics who thrives with BigQuery, Looker, and NLP. You'll communicate insights to executive stakeholders in a collaborative, fast-paced environment. 3+ years exp · M.Sc. Data Science · Freelance · Hybrid."
JOB08052,Junior Enterprise Cloud Architect (AWS/Terraform),Cloud Solutions Architect,Junior,Supply Chain,AWS/Terraform,Azure | CloudFormation | Terraform | Pulumi | AWS Control Tower | Multi-Cloud,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,2,Ph.D. Computer Science,Google Cloud Networking Professional,1,18,80500,Internship,Hybrid,GitLab,Mid-size (201–1000),Seoul,South Korea,2024-02-07,"GitLab is scaling its Supply Chain infrastructure and needs a talented Junior Enterprise Cloud Architect (AWS/Terraform). Core stack: Azure, CloudFormation, Terraform. You'll design resilient, cost-efficient cloud systems, partner cross-functionally, and set technical standards. 2+ yrs exp. Ph.D. Computer Science. Internship · Hybrid · Mid-size (201–1000)."
JOB08053,Distinguished NoSQL Database Administrator – MySQL/RDS,Database Administrator,Principal / Staff,E-commerce,MySQL/RDS,Percona | Vitess | Liquibase | Partitioning | MongoDB | TimescaleDB,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,15,M.Sc. Information Systems,None,0,5,282500,Freelance,On-Site,CrowdStrike,Large (1001–5000),Amsterdam,Netherlands,2025-03-23,"At CrowdStrike (Large (1001–5000)), our E-commerce team is growing fast. We need a Distinguished NoSQL Database Administrator – MySQL/RDS who thrives with Percona, Vitess, and Liquibase. You'll manage backup, recovery, and DR runbooks in a collaborative, fast-paced environment. 15+ years exp · M.Sc. Information Systems · Freelance · On-Site."
JOB08054,"Mid-Level Software Engineer, Government Platform",Software Engineer,Mid-Level,Government,Java/Spring,OAuth2 | Kubernetes | OpenAPI | PostgreSQL | Node.js | React | GCP | TypeScript,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,5,MBA (IT / Analytics),AWS Certified Developer – Associate,1,17,106000,Freelance,Remote,Infosys,Enterprise (5000+),Chicago,USA,2025-01-13,"At Infosys (Enterprise (5000+)), our Government team is growing fast. We need a Mid-Level Software Engineer, Government Platform who thrives with OAuth2, Kubernetes, and OpenAPI. You'll optimise full-stack performance in a collaborative, fast-paced environment. 5+ years exp · MBA (IT / Analytics) · Freelance · Remote."
JOB08055,Lead Incident Response Analyst – Splunk/SIEM,Cybersecurity Analyst,Lead,Automotive,Splunk/SIEM,Red Team/Blue Team | DLP | PAM | Bash | SOAR | CrowdStrike | Metasploit | Incident Response | Threat Intelligence | Tenable Nessus,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,10,Ph.D. Artificial Intelligence,Splunk Core Certified User | CISSP,2,15,226500,Freelance,On-Site,IBM,Enterprise (5000+),Zurich,Switzerland,2024-09-11,"We're looking for a Lead Incident Response Analyst – Splunk/SIEM at IBM to power our Automotive platform. Day-to-day, you'll continuously strengthen the organisation's security posture with deep expertise in Red Team/Blue Team and DLP. You bring 10+ years, strong PAM skills, and a Ph.D. Artificial Intelligence (or equivalent). Freelance | On-Site | Enterprise (5000+)."
JOB08056,"Principal Data Scientist, LegalTech Analytics",Data Scientist,Lead,LegalTech,Python/TensorFlow,Feature Engineering | NumPy | BigQuery | Snowflake | Pandas | Looker | dbt | Tableau | XGBoost,Python | SQL | Machine Learning | Statistics | Feature Engineering,11,B.Eng. Electronics & Communication,Google Professional ML Engineer | AWS Certified ML Specialist,2,20,246000,Full-Time,Remote,Meta,Enterprise (5000+),Bangalore,India,2024-01-05,"Meta is scaling its LegalTech infrastructure and needs a talented Principal Data Scientist, LegalTech Analytics. Core stack: Feature Engineering, NumPy, BigQuery. You'll communicate insights to executive stakeholders, partner cross-functionally, and set technical standards. 11+ yrs exp. B.Eng. Electronics & Communication. Full-Time · Remote · Enterprise (5000+)."
JOB08057,Machine Learning Engineer – SageMaker/AWS,Machine Learning Engineer,Mid-Level,E-commerce,SageMaker/AWS,TorchServe | SageMaker | RLHF | Kubernetes | Docker | Kubeflow,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,3,B.Eng. Electrical Engineering,Databricks Certified ML Professional | Google Professional ML Engineer,2,17,124500,Full-Time,Hybrid,Infosys,Enterprise (5000+),London,UK,2024-06-27,"Infosys is scaling its E-commerce infrastructure and needs a talented Machine Learning Engineer – SageMaker/AWS. Core stack: TorchServe, SageMaker, RLHF. You'll build scalable training and serving infrastructure, partner cross-functionally, and set technical standards. 3+ yrs exp. B.Eng. Electrical Engineering. Full-Time · Hybrid · Enterprise (5000+)."
JOB08058,Staff API Engineer – Ruby/Rails,Backend Developer,Lead,Automotive,Ruby/Rails,Load Testing | NestJS | GraphQL | OpenAPI | Event Sourcing | Ruby,Python/Go/Java | PostgreSQL | REST APIs | Microservices | Docker,11,B.Eng. Electrical Engineering,OpenJS Node.js Application Developer,1,10,237000,Full-Time,On-Site,N26,Mid-size (201–1000),Seoul,South Korea,2025-03-11,"We're looking for a Staff API Engineer – Ruby/Rails at N26 to power our Automotive platform. Day-to-day, you'll own database interactions and data consistency with deep expertise in Load Testing and NestJS. You bring 11+ years, strong GraphQL skills, and a B.Eng. Electrical Engineering (or equivalent). Full-Time | On-Site | Mid-size (201–1000)."
JOB08059,Staff DevOps Engineer – GCP/Helm,DevOps Engineer,Mid-Level,LegalTech,GCP/Helm,Loki | Flux CD | CircleCI | Grafana | GitLab CI | Istio | PagerDuty | Pulumi | Kubernetes,Docker | Kubernetes | Terraform | CI/CD | Linux,3,M.Sc. Information Systems,None,0,5,112500,Full-Time,Remote,Nubank,Large (1001–5000),Helsinki,Finland,2024-05-12,"We're looking for a Staff DevOps Engineer – GCP/Helm at Nubank to power our LegalTech platform. Day-to-day, you'll monitor and improve system availability with deep expertise in Loki and Flux CD. You bring 3+ years, strong CircleCI skills, and a M.Sc. Information Systems (or equivalent). Full-Time | Remote | Large (1001–5000)."
JOB08060,Staff Cloud Architect – AWS/Terraform,Cloud Solutions Architect,Principal / Staff,Retail,AWS/Terraform,API Gateway | FinOps | PrivateLink | Multi-Cloud | BGP | SD-WAN,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,15,B.Sc. Statistics,None,0,24,358000,Full-Time,Hybrid,Airbnb,Large (1001–5000),Vienna,Austria,2024-05-16,"Shape the future of Retail at Airbnb. As a Staff Cloud Architect – AWS/Terraform you will lead cloud migration and application modernisation programmes with hands-on mastery of API Gateway and FinOps. We value deep knowledge of PrivateLink and a pragmatic, ownership-driven mindset. 15 years' experience required. B.Sc. Statistics preferred. Full-Time | Hybrid."
